country,year,gini,region,gdp_per_capita,idh,education
Ukraine,2018,0.2607148587703705,Europe,16978.984,0.784,11.1430435
Ukraine,2019,0.2661946713924408,Europe,17636.555,0.789,11.134922
Ukraine,2020,0.2562736272811889,Europe,17092.54,0.783,11.1268
United Arab Emirates,2013,0.3251042068004608,Asia,74237.22,0.846,10.335455
United Arab Emirates,2018,0.263990044593811,Asia,72671.06,0.901,12.48
United Kingdom,1990,0.3574196994304657,Europe,32993.168,0.812,9.63681
United Kingdom,1991,0.3496281802654266,Europe,32466.195,0.816,9.725799
United Kingdom,1992,0.3495547175407409,Europe,32797.73,0.824,9.814787
United Kingdom,1993,0.3507595956325531,Europe,33861.254,0.827,9.903775
United Kingdom,1994,0.3597892224788666,Europe,35448.18,0.836,9.992764
United Kingdom,1995,0.3551664054393768,Europe,36603.74,0.835,10.081753
United Kingdom,1996,0.3529523909091949,Europe,37465.38,0.841,10.205468
United Kingdom,1997,0.3573516309261322,Europe,39192.61,0.849,10.329185
United Kingdom,1998,0.3662147223949432,Europe,40347.18,0.856,10.4529
United Kingdom,1999,0.3678377866744995,Europe,41396.938,0.862,10.576616
United Kingdom,2000,0.3884864151477813,Europe,43115.562,0.87,10.700332
United Kingdom,2001,0.3708621561527252,Europe,43976.84,0.876,10.954275
United Kingdom,2002,0.3514639437198639,Europe,44539.465,0.881,11.208218
United Kingdom,2003,0.348560631275177,Europe,45759.402,0.886,11.462161
United Kingdom,2004,0.3483415842056274,Europe,46558.13,0.897,11.716104
United Kingdom,2005,0.3548503220081329,Europe,47529.938,0.903,11.970047
United Kingdom,2006,0.3587998747825622,Europe,48215.047,0.902,12.250035
United Kingdom,2007,0.3441314697265625,Europe,49243.25,0.905,12.530024
United Kingdom,2008,0.3544512391090393,Europe,48833.07,0.91,12.810012
United Kingdom,2009,0.3513736426830292,Europe,46241.805,0.915,13.09
United Kingdom,2010,0.3370560109615326,Europe,46917.89,0.921,13.21
United Kingdom,2011,0.3319108486175537,Europe,46949.02,0.916,13.19
United Kingdom,2012,0.3309064507484436,Europe,47328.21,0.917,13.34
United Kingdom,2013,0.3269956707954407,Europe,47820.28,0.931,12.83
United Kingdom,2014,0.3314093947410583,Europe,48964.285,0.932,12.89
United Kingdom,2015,0.3331196308135986,Europe,49652.72,0.931,12.9800005
United Kingdom,2016,0.331093281507492,Europe,50346.86,0.934,13.07
United Kingdom,2017,0.326082319021225,Europe,51586.676,0.937,13.16
United Kingdom,2018,0.3368980288505554,Europe,52131.695,0.936,13.243333
United Kingdom,2019,0.3282418549060821,Europe,52515.684,0.941,13.326667
United Kingdom,2020,0.3264457583427429,Europe,47158.984,0.93,13.41
United Kingdom,2021,0.3241463303565979,Europe,51004.426,0.941,13.49
United States,1990,0.382624864578247,North America,44378.523,0.878,12.98
United States,1991,0.3804483711719513,North America,43742.027,0.878,13.0275
United States,1992,0.3837279379367828,North America,44659.152,0.882,13.075
United States,1993,0.4036308825016022,North America,45286.934,0.884,13.122499
United States,1994,0.3998537957668304,North America,46537.355,0.887,13.17
United States,1995,0.3985359668731689,North America,47220.957,0.888,13.135
United States,1996,0.4030831456184387,North America,48435.7,0.89,13.1
United States,1997,0.4052412211894989,North America,49984.27,0.893,13.065
United States,1998,0.3995175063610077,North America,51619.87,0.895,13.03
United States,1999,0.3998439013957977,North America,53474.047,0.895,12.995
United States,2000,0.4013887047767639,North America,55038.62,0.895,12.96
United States,2001,0.4059427380561828,North America,55017.305,0.897,12.925
United States,2002,0.4035202264785766,North America,55436.117,0.898,12.889999
United States,2003,0.4077003896236419,North America,56498.207,0.9,12.855
United States,2004,0.4054554998874664,North America,58131.633,0.905,12.82
United States,2005,0.4126027822494507,North America,59604.754,0.907,12.83
United States,2006,0.4169339835643768,North America,60676.566,0.911,12.91
United States,2007,0.4108876287937164,North America,61306.598,0.914,12.95
United States,2008,0.4109227359294891,North America,60798.434,0.914,12.99
United States,2009,0.4084994494915008,North America,58714.973,0.915,13.01
United States,2010,0.4024135768413543,North America,59789.414,0.919,13.05
United States,2011,0.411632776260376,North America,60245.484,0.92,13.1
United States,2012,0.4115574359893799,North America,61134.53,0.923,13.14
United States,2013,0.4087145030498504,North America,61958.723,0.925,13.2
United States,2014,0.4173704087734222,North America,63018.805,0.926,13.22
United States,2015,0.4145592749118805,North America,64359.473,0.928,13.25
United States,2016,0.4133006930351257,North America,65017.656,0.929,13.34
United States,2017,0.413858413696289,North America,66155.555,0.931,13.41329
United States,2018,0.4178259968757629,North America,67719.766,0.934,13.5
United States,2019,0.4190183877944946,North America,69112.6,0.936,13.59
United States,2020,0.4000106155872345,North America,67342.07,0.925,13.68
United States,2021,0.3969644904136657,North America,71307.4,0.921,13.5755
United States,2022,0.4169909954071045,North America,72679.26,0.93,13.91
United States,2023,0.4181887805461883,North America,74158.72,0.938,13.91
Uruguay,2006,0.4594137966632843,South America,19560.082,0.777,8.0
Uruguay,2007,0.4640476703643799,South America,20803.893,0.78,8.185
Uruguay,2008,0.4508153200149536,South America,22249.383,0.783,8.37
Uruguay,2009,0.4554151892662048,South America,23138.082,0.787,8.37
Uruguay,2010,0.4447481036186218,South America,24879.836,0.796,8.33
Uruguay,2011,0.421751469373703,South America,26099.322,0.801,8.4
Uruguay,2012,0.3990043401718139,South America,26953.281,0.804,8.48
Uruguay,2013,0.4045079350471496,South America,28119.482,0.812,8.52
Uruguay,2014,0.4011094272136688,South America,28935.098,0.816,8.61
Uruguay,2015,0.4012860059738159,South America,28941.629,0.818,8.67
Uruguay,2016,0.3969535529613495,South America,29332.566,0.821,8.7
Uruguay,2017,0.3946439027786255,South America,29762.434,0.827,8.83
Uruguay,2018,0.3968712091445923,South America,29757.94,0.826,8.91
Uruguay,2019,0.3967631459236145,South America,30010.574,0.83,8.98
Uruguay,2020,0.4015562534332275,South America,27788.186,0.837,9.5
Uruguay,2021,0.4077686071395874,South America,29431.885,0.837,10.0199995
Uruguay,2022,0.4055169522762298,South America,30804.703,0.852,10.54
Uruguay,2023,0.4086753726005554,South America,31059.254,0.862,10.54
Uzbekistan,2021,0.3289114236831665,Asia,9247.644,0.727,11.88
Uzbekistan,2022,0.3118482828140259,Asia,9607.562,0.737,11.91
Uzbekistan,2023,0.345387727022171,Asia,10007.686,0.74,11.91
Vanuatu,2010,0.3735129833221435,Oceania,3359.8496,0.582,6.052021
Vanuatu,2019,0.3231757581233978,Oceania,3512.072,0.622,7.0457826
Vietnam,1992,0.3565419316291809,Asia,2726.4736,0.521,4.3733664
Vietnam,1997,0.3544220626354217,Asia,3820.3025,0.578,5.126534
Vietnam,2002,0.3702962398529053,Asia,4809.6216,0.621,6.0627923
Vietnam,2004,0.3678583204746246,Asia,5421.097,0.638,6.4872293
Vietnam,2006,0.3578861653804779,Asia,6098.245,0.656,6.909586
Vietnam,2008,0.3557031154632568,Asia,6659.1357,0.672,7.329862
Vietnam,2010,0.3925272524356842,Asia,7274.733,0.686,7.63
Vietnam,2012,0.3564588725566864,Asia,7979.868,0.698,7.81
Vietnam,2014,0.3475537598133087,Asia,8751.883,0.711,7.99
Vietnam,2016,0.3526673913002014,Asia,9743.188,0.723,8.17
Vietnam,2018,0.3571554720401764,Asia,10936.894,0.737,8.349999
Vietnam,2020,0.3679016530513763,Asia,11851.396,0.755,8.62
Vietnam,2022,0.3609300553798675,Asia,12979.764,0.764,8.98
Zambia,1991,0.5942023396492004,Africa,2364.8623,0.416,4.5710483
Zambia,1993,0.525538444519043,Africa,2365.6296,0.417,4.7531447
Zambia,1996,0.4832855761051178,Africa,2197.1956,0.415,5.0262895
Zambia,1998,0.4912264049053192,Africa,2157.5735,0.418,5.2083855
Zambia,2002,0.4205872714519501,Africa,2299.333,0.445,5.5725784
Zambia,2004,0.5426552295684814,Africa,2471.7207,0.468,5.754675
Zambia,2006,0.5457133650779724,Africa,2673.4614,0.492,5.9367714
Zambia,2010,0.5201219916343689,Africa,3266.5076,0.533,6.3009644
Zambia,2015,0.5584074854850769,Africa,3576.9255,0.565,6.756205
Zambia,2022,0.5148494839668274,Africa,3585.1238,0.589,7.3974085
Zimbabwe,2011,0.4315357506275177,Africa,4358.926,0.529,7.7679996
Zimbabwe,2017,0.4433708190917969,Africa,5234.384,0.575,8.46
Zimbabwe,2019,0.5025644898414612,Africa,4993.8438,0.584,8.68746
